"","date(Time)","Temp","Prec","EV","DP"
"33",2000-02-02,9.34407842843134,0.822076720713304,-0.0786827767735295,7.84176840792136
"34",2000-02-03,9.47328599494562,2.21693302437901,-0.0507512970865902,6.08026150587347
"35",2000-02-04,8.74891627946214,0.0025878595615314,-0.163394368898694,4.00115507420262
"36",2000-02-05,8.41285566850426,0,-0.267894233200078,5.11680090753714
"37",2000-02-06,7.56656735370424,0.00776357868459421,-0.159364453918986,4.81868762230346
"38",2000-02-07,8.6403662343334,0.0500319515229497,-0.188768937012301,6.10915540567521
"39",2000-02-08,9.15289829776045,0.004313099269219,-0.200636341814613,7.19619904945334
"40",2000-02-09,9.421625848506,0.33383388343762,-0.139687351811173,1.61670094321346
"41",2000-02-10,7.32879339908544,0.100926522899743,-0.337764621193078,0.456700567073722
"42",2000-02-11,8.20046235527132,0.0025878595615314,-0.292268270698034,2.97443710916252
"43",2000-02-12,8.20624776869733,0.0120766779538132,-0.255776695743854,3.75670188860076
"44",2000-02-13,7.33482395714814,0.0025878595615314,-0.255721110709651,3.69318198267617
"45",2000-02-14,8.45238932691533,0,-0.204833011896929,5.06538697679451
"46",2000-02-15,7.72470198734858,0,-0.233153586823288,5.70742664129382
"47",2000-02-16,8.44977445079058,0.387316314375945,-0.194299647915486,0.917311044478661
"48",2000-02-17,6.50930756456412,0.0491693316691059,-0.577808591398146,-4.60278027029603
"49",2000-02-18,7.45141474636049,0.0017252397076876,-0.639480186846224,-0.225288815526042
"50",2000-02-19,9.20173110939019,0.0336421742999175,-0.334485104175109,1.17436611267958
"51",2000-02-20,8.44635876885263,0.0629712493306113,-0.554851972272363,1.00927269932471
"52",2000-02-21,8.03760460162665,0.631437733013787,-0.355635209689299,1.03608087087223
"53",2000-02-22,7.64017611661599,0.000862619853843801,-0.369197958034798,2.50173524208789
"54",2000-02-23,7.25935209499751,0.0534824309383249,-0.229373804497494,2.80466174636982
"55",2000-02-24,7.13128853678781,0.665079907313705,-0.171426406341008,3.36352023440807
"56",2000-02-25,8.61232168789544,0.000862619853843801,-0.306775964624982,5.53305684213688
"57",2000-02-26,9.01086149525912,0.0112140580999694,-0.30305176733339,7.42244951574547
"58",2000-02-27,9.5993557101102,0.934217301713021,-0.187990746533461,8.03388877550774
"59",2000-02-28,9.02128831380656,0.738402594890442,-0.0952193244488814,5.74989965301653
"60",2000-02-29,8.46686920345615,0.00517571912306281,-0.310889257155994,6.15657290605657
"61",2000-03-01,9.58896157751431,1.72869018710332,-0.159892511743914,5.43741963819944
"62",2000-03-02,9.42059624103188,2.07028764922553,-0.316142042888164,-2.45741185639432
"63",2000-03-03,9.43134991909491,0,-0.682975476109965,1.01535485794023
"64",2000-03-04,10.8392972825157,0,-0.533674074241072,3.47353875344117
"65",2000-03-05,9.58186872602592,0.0103514382461256,-0.544068475637008,4.27116207729699
"66",2000-03-06,8.34674833147537,0.0396805132768241,-0.306192321765851,3.29350977552448
"67",2000-03-07,9.02973763228466,0,-0.37564582200233,4.71068190396325
"68",2000-03-08,9.36346119770606,0.00776357868459421,-0.371588114505521,6.41494067036156
"69",2000-03-09,9.67531786153422,0.004313099269219,-0.367335859389002,6.41046291809546
"70",2000-03-10,10.3145897021328,0,-0.392710427502609,7.85174489831227
"71",2000-03-11,10.7037159554474,0.00776357868459421,-0.359387199497992,7.65395076645387
"72",2000-03-12,9.97159966944434,0.0388178934229803,-0.396267869691593,8.1207455010602
"73",2000-03-13,11.5534362951611,0.0715974478690494,-0.329121148374533,8.35264056059982
"74",2000-03-14,10.8832435443873,0.0508945713767935,-0.272090903282395,8.46528447184106
"75",2000-03-15,10.1395891174838,0.119041539830468,-0.333428988525255,8.09580427508292
"76",2000-03-16,11.7579522940683,0.182875409014923,-0.335013162000037,5.14177130453896
"77",2000-03-17,12.0116443070965,0.0198402566384074,-0.508438468712972,5.18778859574266
"78",2000-03-18,11.6334515045785,0,-0.515358805471228,5.98439093373975
"79",2000-03-19,9.94728132148415,0.665079907313705,-0.46666631550952,6.15531855200158
"80",2000-03-20,8.49004354311176,2.40670939222469,-0.360082012425528,1.52104915376376
"81",2000-03-21,9.06485868723523,3.91111841732857,-0.600959758143639,3.63015798416867
"82",2000-03-22,9.88658350943836,0.0025878595615314,-0.504380761216163,4.28404108462912
"83",2000-03-23,10.1406514109095,0,-0.523557598016151,6.49004147302647
"84",2000-03-24,9.98171597145197,0.282076692206978,-0.381426665559428,7.67912536062743
"85",2000-03-25,9.96452316093172,7.4901281909272,-0.0389394773184817,7.75973948692942
"86",2000-03-26,10.2086630598988,1.02479238636664,-0.338348264052208,4.33834041018987
"87",2000-03-27,10.2375816002589,0.286389791476202,-0.643899197065351,-0.342425064545639
"88",2000-03-28,7.69494142845376,0.0034504794153752,-0.950700793348059,2.93298508329852
"89",2000-03-29,8.31589279320331,6.40926551406071,-0.116953072822201,1.41690859617441
"90",2000-03-30,9.28056962455145,9.08338706097702,-0.757765139629918,-0.46363067148786
"91",2000-03-31,8.47260558795482,0,-1.01137185818049,1.93562775445273
"92",2000-04-01,9.44226702691576,5.19210890028687,-0.391987822057972,2.62237201405167
"93",2000-04-02,9.61176002872699,0.596932938860031,-0.709044857151108,4.32512847268643
"94",2000-04-03,10.0578578956096,2.93894584204641,-0.662131088283891,6.12953136631279
"95",2000-04-04,9.73112912382189,9.02559153076947,-0.148858882454645,7.86423009681318
"96",2000-04-05,11.1730208479371,11.5884351165399,-0.0884935353103349,5.35369879778448
"97",2000-04-06,10.1049910377582,0.0250159757614749,-0.81582370785481,6.99754437237115
"98",2000-04-07,10.032526283151,2.85785957578508,-0.248300508643569,7.19618446394107
"99",2000-04-08,9.72766441295659,1.78130999818781,-0.410469845930424,4.46431801625436
"100",2000-04-09,9.39197969044162,0,-0.717160272144726,5.22931354916797
"101",2000-04-10,10.0075542161597,22.2590427085898,-0.182654583249986,4.91153899339782
"102",2000-04-11,9.98156888466995,0.514984052744851,-0.37584036962204,6.81028098036982
"103",2000-04-12,11.442173316053,8.4139940543941,-0.0349929398900784,6.24245240228711
"104",2000-04-13,10.5246459698293,0.0439936125460477,-0.800843541137138,8.09329556697292
"105",2000-04-14,10.8613766427941,3.79293949735194,-0.228540028984451,8.18302563844206
"106",2000-04-15,12.767833796423,0.807412183197959,-0.365445968226105,6.55919138668628
"107",2000-04-16,10.596620435163,3.73169348772902,-0.719161333376029,5.11805526159214
"108",2000-04-17,10.952929993112,5.14897790759466,-0.39621228465739,8.56604119058436
"109",2000-04-18,11.5039824504518,15.3011509674844,-0.00553287176256051,8.76829848919659
"110",2000-04-19,11.9359273003091,0.728051156644311,-0.551767002874105,8.74147573213682
"111",2000-04-20,14.484075054952,0.0957508037766804,-0.737115299423554,7.92686028648946
"112",2000-04-21,15.363604982488,0.0025878595615314,-0.944030589243715,10.1138411668901
"113",2000-04-22,14.7964383510294,0,-0.917238602757935,10.6507338734536
"114",2000-04-23,13.6564667614682,0,-0.837168360988709,9.99269390199696
"115",2000-04-24,12.9587034105541,6.83022400273657,-0.455577101186048,8.21420946366978
"116",2000-04-25,12.5926044101131,1.33102243448125,-0.748649194020649,9.21371086281889
"117",2000-04-26,13.0421833308368,0.0025878595615314,-0.74828789129833,10.7621526016644
"118",2000-04-27,15.8309650608599,0.0508945713767935,-0.748982704225866,7.87134782679967
"119",2000-04-28,12.5492464953696,0.495143796106443,-1.08977454892362,10.2960142151101
"120",2000-04-29,13.3779007393033,36.0773501473164,-0.0164831235005248,9.68151199777168
"121",2000-04-30,13.7560771988455,0.327795544460714,-0.752123258658328,9.20846007840262
"122",2000-05-01,15.9804542603168,0.0560702904998563,-0.707293928573718,10.8594817250249
"123",2000-05-02,16.3850899976463,0.101789142753592,-0.847729517487254,11.7303826625122
"124",2000-05-03,16.6616458337903,1.55530359648068,-0.717410404798639,11.9767757212456
"125",2000-05-04,16.4175961764721,0.632300352867631,-0.736948544320946,12.7308758764955
"126",2000-05-05,16.5817286822276,0.380415355545195,-0.745425262036882,12.293748073841
"127",2000-05-06,16.0474768039893,0.0500319515229497,-0.91190243947446,10.5220167276937
"128",2000-05-07,16.0828756895282,1.79166143643393,-0.81660189833365,10.8324110142565
"129",2000-05-08,16.151581559706,0.713386619128967,-0.798064289426995,12.3625625207187
"130",2000-05-09,18.2556906624146,0.004313099269219,-0.952562891993855,11.8981598101242
"131",2000-05-10,18.8817083496558,1.28012786310446,-1.11934578711955,12.3738517072137
"132",2000-05-11,16.2194539381191,0.532236449821732,-1.05136529028945,13.9343119081676
"133",2000-05-12,15.9740641567869,3.49361040806808,-0.283763760464996,13.6941760341968
"134",2000-05-13,16.6016834556546,0.0836741258228672,-0.821771306514516,14.2321043121313
"135",2000-05-14,17.9975370169985,0.189776367845678,-0.740478193992828,14.0875618855613
"136",2000-05-15,18.3565758519026,0.270000014253165,-0.80768050034409,12.673146418941
"137",2000-05-16,19.1244342259359,0.0327795544460737,-0.912180364645474,12.4937737890764
"138",2000-05-17,19.3549355563327,0.0017252397076876,-1.03199390586975,11.8194563859293
"139",2000-05-18,19.6327824875633,0.000862619853843801,-1.08132562372479,10.3631659135893
"140",2000-05-19,17.6099796893588,0.0120766779538132,-1.17334664784763,9.52270494020406
"141",2000-05-20,16.0239429188666,0.004313099269219,-0.95498084098168,11.9296645166218
"142",2000-05-21,16.2004307143115,0.012939297807657,-0.684976537341268,12.8492664795701
"143",2000-05-22,17.0444636984539,0.301054328991547,-0.583450472369737,11.8796362095446
"144",2000-05-23,17.7165032054908,0.0103514382461256,-0.748538023952243,13.1043087470781
"145",2000-05-24,18.4018295518366,0.00862619853843801,-0.640675265081585,12.4528905981908
"146",2000-05-25,18.9717254602504,0.0017252397076876,-0.74750970081949,13.1131913240489
"147",2000-05-26,19.1898224720304,0.0362300338614489,-0.665104887613744,13.9934999169487
"148",2000-05-27,18.3441225043585,0.0189776367845682,-0.677166840035766,14.3328464453624
"149",2000-05-28,18.5289615604269,1.27063904471217,-0.494597795196459,12.8853656224319
"150",2000-05-29,20.3944468737761,0.0163897772230322,-0.634838836490285,8.6977046098223
"151",2000-05-30,19.5760396756562,0,-0.915737806834458,11.4163274123702
"152",2000-05-31,21.5828263575967,0,-0.671524959064175,11.7250735360468
"153",2000-06-01,20.3141701767462,0,-0.662798108694325,14.6277800889218
"154",2000-06-02,20.9718932370001,0.0146645375153446,-0.452241999133877,14.7787401408895
"155",2000-06-03,22.1772694156316,0.00690095883075041,-0.486482380202841,15.3866059501463
"156",2000-06-04,21.916925811461,0.0120766779538132,-0.507215597960509,16.4662693247171
"157",2000-06-05,20.9478363766524,0.0698722081613571,-0.397740873097968,15.9823220276843
"158",2000-06-06,19.6618729844512,0,-0.342961821891046,16.2232455193174
"159",2000-06-07,20.7145240544214,6.78277991077515,-0.198524110514904,16.3913289626871
"160",2000-06-08,21.3539756677536,0.171661350914953,-0.744897204211955,15.956126447652
"161",2000-06-09,21.7212350194749,0.0103514382461256,-0.772217248522663,15.0090162085674
"162",2000-06-10,20.0021991120876,0.00948881839228181,-0.836195622890159,14.8342234295547
"163",2000-06-11,16.5640292394582,16.4277324966046,-0.444098791623157,14.5307572613189
"164",2000-06-12,18.8415863441167,44.4991077803951,-0.0254323140071857,16.4250798380739
"165",2000-06-13,19.1036949896714,16.1827484581129,-0.259306345415736,16.5529947806591
"166",2000-06-14,20.1599742002648,9.07562348229243,-0.53848217969962,15.9551054617933
"167",2000-06-15,21.7774385131813,0.486517597568001,-0.847312629730732,17.9021984219317
"168",2000-06-16,22.6026280462497,0.255335476737811,-0.991528000970063,18.7757830936763
"169",2000-06-17,22.1659437334162,0.309680527529985,-0.970822575729496,18.2262593334892
"170",2000-06-18,20.920788751737,0.343322701829902,-0.924270109584597,14.0121110306019
"171",2000-06-19,21.1414679536902,0.0163897772230322,-1.21584140649572,16.0316648156849
"172",2000-06-20,22.1327184636561,0,-1.16859412742329,15.7478890890101
"173",2000-06-21,22.6197554848668,0,-1.20953250511369,15.2135926036302
"174",2000-06-22,21.7526789048751,0,-1.23562967867194,15.5275603406986
"175",2000-06-23,23.280126107197,0.0025878595615314,-1.18107296760183,15.1514291503465
"176",2000-06-24,21.2509495484384,0,-1.27123189307887,16.5151599618374
"177",2000-06-25,20.1346425878062,1.08172529672034,-0.84067021814349,16.5647652890589
"178",2000-06-26,20.0340188859307,6.89664573148255,-0.477255264525165,15.9767503619981
"179",2000-06-27,20.2672658362585,0.642651791113761,-0.854177381454786,16.9122797043423
"180",2000-06-28,22.3575487814574,0.0207028764922512,-0.991555793487164,17.5228584188808
"181",2000-06-29,21.4548281712901,0.502907374791038,-0.99127786831615,16.6414850835855
"182",2000-06-30,21.7243565278489,4.55549544815001,-0.960483759367763,17.4645455408357
"183",2000-07-01,21.5165392478342,0.26654953483779,-0.941334715084876,18.1558258947498
"184",2000-07-02,22.5129868240981,0.0828115059690234,-0.951812494032116,18.2295556592616
"185",2000-07-03,23.4104123101128,0.0034504794153752,-1.12765574973288,18.2466644651513
"186",2000-07-04,24.4086085847851,0.004313099269219,-0.960317004265154,16.0026688172973
"187",2000-07-05,24.3343461028421,0.211341864191773,-1.16145145052822,11.0749826687759
"188",2000-07-06,22.0419822621272,0,-1.26108762433685,17.3894447381708
"189",2000-07-07,23.2044417863613,0,-0.76865980633368,18.8445829550416
"190",2000-07-08,23.4263303685222,0.021565496346095,-0.771633605663533,13.3003817884889
"191",2000-07-09,20.8448429432887,0.0284664551768547,-0.802260959509311,13.8934578883065
"192",2000-07-10,19.7698673684034,0.364025578322153,-0.571777615187135,14.5254918913904
"193",2000-07-11,18.3640772777855,17.0539945104953,-0.361971903588426,9.54989233507053
"194",2000-07-12,16.9831121673769,0.132843457491968,-1.58409225808969,8.99946427312284
"195",2000-07-13,18.1499679520957,1.16453680268936,-0.936776742280242,12.9365899415151
"196",2000-07-14,19.6866325927574,0.00690095883075041,-0.90161920814693,13.5500128309457
"197",2000-07-15,18.1910215072543,1.13434510780482,-0.837140568471608,13.6775339646997
"198",2000-07-16,18.2008926646252,8.86773209751603,-0.497821727180225,9.3582387038767
"199",2000-07-17,18.5203651551667,0.0595207699152361,-0.994724140436727,9.94928741748913
"200",2000-07-18,19.0088403582461,0,-1.12357024971897,13.4653147612088
"201",2000-07-19,20.0703166351374,0.012939297807657,-0.862098248828694,15.6999756812117
"202",2000-07-20,21.2846814504477,0.0319169345922253,-0.841198275968417,16.2500828618894
"203",2000-07-21,21.489704081604,0.106102242022811,-0.771828153283243,16.2531166484411
"204",2000-07-22,22.1560072041422,0.242396178930159,-0.748565816469344,16.8056887806921
"205",2000-07-23,22.2173587352192,0,-0.825967976596832,16.4713450829861
"206",2000-07-24,21.8384468417669,1.11450485116641,-0.647262091634625,16.8688294632977
"207",2000-07-25,21.9084274640556,6.23415368373038,-0.830109061644946,15.9611146928474
"208",2000-07-26,22.3765883482408,0.00690095883075041,-0.980855674403113,17.2978185501069
"209",2000-07-27,21.1112988204009,0.0241533559076357,-0.866183748842604,18.3557640969115
"210",2000-07-28,23.8894903021188,0.496006415960287,-0.661130557668239,14.0009676992296
"211",2000-07-29,21.4264567653365,0.0025878595615314,-0.968349041707468,14.0390358862476
"212",2000-07-30,22.123827884832,0.0414057529845117,-0.683447948900689,13.0983141015362
"213",2000-07-31,22.3576141533605,0.0017252397076876,-0.658490268543603,14.2430580318442
"214",2000-08-01,22.7679372462614,0.0025878595615314,-0.567108472314095,15.6076056320221
"215",2000-08-02,22.4816083106011,0.000862619853843801,-0.471807931173285,18.1928876814213
"216",2000-08-03,21.7956119022483,0.0276038353230109,-0.347436417144377,18.511347756268
"217",2000-08-04,21.0932234891885,1.09121411511262,-0.234459835127056,16.9869575271515
"218",2000-08-05,18.2723278117583,5.9167095775158,-0.43309295485099,14.0068164896489
"219",2000-08-06,19.6664980465968,4.51840279443472,-0.42397700924172,14.86101701559
"220",2000-08-07,21.8251109735307,0.818626241297934,-0.602210421413204,16.6476839262992
"221",2000-08-08,22.7360521005152,0.108690101584342,-0.7709943777702,16.9224020498559
"222",2000-08-09,22.0987577599859,0.00517571912306281,-0.832499218115669,18.0533626710712
"223",2000-08-10,22.4042243202842,0.37351439671444,-0.618941516708265,18.2980783958939
"224",2000-08-11,22.8169661736004,0.170798731061105,-0.619886462289714,19.4583996533035
"225",2000-08-12,22.214776545046,0.144920135445791,-0.538148669494403,19.081918410657
"226",2000-08-13,23.2106357741818,0.738402594890442,-0.453687210023151,18.3140203608022
"227",2000-08-14,24.1272969426891,0.756517611821166,-0.511440060559927,18.2836387387492
"228",2000-08-15,25.0675246822709,0.308817907676141,-0.544957836184254,19.2718217803787
"229",2000-08-16,25.1759603265691,0.0396805132768241,-0.458689863101409,20.1018978690296
"230",2000-08-17,24.5584900156606,0.0017252397076876,-0.434788298394177,20.842827306702
"231",2000-08-18,24.5209011713673,0.0301916948845423,-0.336069277649891,21.4138063554344
"232",2000-08-19,24.3760043481046,0,-0.290350587018035,17.4646330539093
"233",2000-08-20,23.9052939596978,0,-0.286765352311951,17.6015472575635
"234",2000-08-21,23.7821986661251,0,-0.220813709230253,18.9971911698956
"235",2000-08-22,25.1313603456663,0.0439936125460477,-0.163449953932897,16.0096990342102
"236",2000-08-23,24.0904435323059,0,-0.219896556165905,17.6367275131525
"237",2000-08-24,25.0962066047642,0.0025878595615314,-0.156251692003626,20.1146456067513
"238",2000-08-25,24.9693851127138,0,-0.114840841522492,20.0668780540755
"239",2000-08-26,25.0836551993654,0,-0.128737100073208,20.8445629826618
"240",2000-08-27,24.3507054215976,0.0025878595615314,-0.102195246241341,19.3561843833335
"241",2000-08-28,21.9854519089053,1.35776364995041,-0.112506270085972,16.940079690724
"242",2000-08-29,22.1889056143867,0.759105471382697,-0.227650668437205,17.6577014797931
"243",2000-08-30,21.6032714202971,0.662492047752173,-0.313779678934542,17.3727443266246
"244",2000-08-31,21.6482963185701,0.664217287459861,-0.244659688903281,13.804252895279
"245",2000-09-01,21.7228202881256,1.52338666188846,-0.40302145134724,14.1971428392264
"246",2000-09-02,21.6641980340038,0,-0.477560982213281,9.24617821312616
"247",2000-09-03,20.2060450489877,0.000862619853843801,-0.499600448274717,10.9366244994072
"248",2000-09-04,19.3449826840829,0.0138019176615008,-0.315030342204107,13.8184591842275
"249",2000-09-05,19.8747892729091,2.59303528065498,-0.17592879411144,12.9326518532029
"250",2000-09-06,19.5859598619545,0.133706077345817,-0.335124332068442,14.387367090218
"251",2000-09-07,19.8838105955395,0.00776357868459421,-0.351466332124084,15.8089294578492
"252",2000-09-08,20.1643050888464,0.198402566384111,-0.265837586934572,11.9290373395943
"253",2000-09-09,20.4615347893517,0,-0.324785515706709,13.2205990363862
"254",2000-09-10,20.8996736270296,0,-0.270895825047033,13.9765661372062
"255",2000-09-11,21.5826302418873,0,-0.239323525619806,14.5032489851826
"256",2000-09-12,21.7560292149099,0,-0.207334338436058,16.1423250972578
"257",2000-09-13,20.4714059467227,0.0017252397076876,-0.158308338269132,17.1755627862814
"258",2000-09-14,20.5555559290123,0.320894585629959,-0.111561324504523,18.2143721409912
"259",2000-09-15,20.6802691771872,1.03945692388198,-0.126930586461615,18.6951689673743
"260",2000-09-16,22.0846047429607,0.966134236305251,-0.18368290638274,17.2308127067504
"261",2000-09-17,20.5559808463826,0.221693302437903,-0.333512366076559,14.7739852638903
"262",2000-09-18,19.6207540573895,0.0508945713767981,-0.297354301327596,16.6574124629815
"263",2000-09-19,19.622568127701,1.22060709318922,-0.17476150839318,15.2418739119167
"264",2000-09-20,18.0248134435748,1.4457508750425,-0.287154447551371,15.5876964077771
"265",2000-09-21,17.7395141153886,30.5790111989149,-0.0415519739260163,8.96145442815396
"266",2000-09-22,19.0115042632982,0,-0.926521303469813,12.2946669611139
"267",2000-09-23,19.5130865329528,0.0025878595615314,-0.695871204045029,14.2927071156025
"268",2000-09-24,18.7953357226601,0,-0.589231315926835,14.0164429277454
"269",2000-09-25,18.7826045445278,0,-0.571444104981918,15.188490937018
"270",2000-09-26,19.2800030123828,0.0025878595615314,-0.449073652184313,16.0098303038206
"271",2000-09-27,19.808175303631,0.0198402566384074,-0.417195635068971,16.3157176670928
"272",2000-09-28,18.8116133265367,0.00776357868459421,-0.435594281390119,15.9021600522625
"273",2000-09-29,17.6648757450028,0.0017252397076876,-0.435010638530989,15.0316529236065
"274",2000-09-30,17.3614520566769,29.1927810937877,-0.103223569374094,15.5259267633246
"275",2000-10-01,16.4902897327402,21.5189148739917,-0.187879576465056,12.9503440795832
"276",2000-10-02,16.0531314736091,1.23095853143535,-0.361971903588426,12.892133300124
"277",2000-10-03,16.9831611963043,4.82722070211087,-0.335318879688152,10.9710025518215
"278",2000-10-04,18.1219724345851,0.00862619853843801,-0.532673543625421,12.346649726835
"279",2000-10-05,18.1079665043419,0,-0.593761496214368,13.1581876293939
"280",2000-10-06,16.6972571780143,0.0017252397076876,-0.519638853104849,13.2369639811502
"281",2000-10-07,14.3380342233847,4.4355912884657,-0.268144365853991,12.1067472210605
"282",2000-10-08,16.0106724225335,3.69805131342911,-0.0978596135735175,10.5787397849017
"283",2000-10-09,15.491570482843,0.342460081976058,-0.507354560546016,11.3318335398051
"284",2000-10-10,14.6062387989053,0.0034504794153752,-0.410747771101439,9.7118498632879
"285",2000-10-11,13.9754816486879,1.85463268576454,-0.379508981879429,10.6751791920138
"286",2000-10-12,14.577769335097,18.2064546352309,-0.0789884944616452,13.0277348076741
"287",2000-10-13,17.6737336378753,51.1956257057859,0.0123099242165589,14.3503490600833
"288",2000-10-14,16.5749136613275,3.38405768662991,-0.315252682340918,14.2698662033917
"289",2000-10-15,15.0651659017749,56.7276068284873,-0.0300736643631248,13.6181709297713
"290",2000-10-16,13.0514661410796,66.7331345132235,0.011865243942936,11.4996398584417
"291",2000-10-17,14.3481341824165,22.0727168201595,-0.0424413344732621,11.6781811141071
"292",2000-10-18,14.7572478951097,0.153546333984229,-0.25802788962907,12.0934744048972
"293",2000-10-19,14.1085788434377,0.0224281161999388,-0.342683896720032,12.1622159242135
"294",2000-10-20,14.7249705179448,0.35539937978372,-0.226038702445322,12.6191800235516
"295",2000-10-21,15.5223279632604,0.609872236667692,-0.243436818150818,10.7393554459904
"296",2000-10-22,15.1841264224753,0.0025878595615314,-0.541372601478169,10.555796774105
"297",2000-10-23,14.261826927324,0,-0.467666846125171,10.9426920725104
"298",2000-10-24,14.6648120240997,0,-0.388875060142612,12.2764642418042
"299",2000-10-25,15.2872179136937,0.25619809659166,-0.308165590480053,13.0550388866387
"300",2000-10-26,14.8055087025871,0.0112140580999694,-0.318949087115409,12.4036353232637
"301",2000-10-27,15.2197867956266,0.0853993655305548,-0.318031934051062,13.5215273254875
"302",2000-10-28,15.5023405038818,0.914377045074609,-0.185795137682448,13.7329297402914
"303",2000-10-29,15.2376810466673,0.169073491353422,-0.260695971270807,13.1845168127185
"304",2000-10-30,14.5840286948207,0.335559123145303,-0.263391845429646,12.8521835820235
"305",2000-10-31,13.3008926374294,8.65466499361657,-0.17534515125231,11.2647839399118
"306",2000-11-01,11.6642580139233,16.6649529564117,-0.0125921711063243,5.43982624772357
"307",2000-11-02,11.4455563120394,0.0025878595615314,-0.528865968782524,8.57531757638643
"308",2000-11-03,12.8411974146981,13.7467099908575,-0.0642862529149876,10.8948515922733
"309",2000-11-04,10.4893778280967,9.35511231493787,-0.0281003956489233,3.59211896817525
"310",2000-11-05,10.0450776885499,0,-0.623527282030002,4.45084100291927
"311",2000-11-06,12.3776942786101,6.07801949018462,-0.378675206366386,10.4647685920441
"312",2000-11-07,10.3264547025489,62.263038430604,-0.0109246200802384,3.8687623793513
"313",2000-11-08,8.85514562203017,0.189776367845678,-0.570443574366267,3.81781518500122
"314",2000-11-09,9.008050503425,0.702172561028993,-0.336097070166992,4.05525273920246
"315",2000-11-10,8.98471273401159,0,-0.343100784476553,3.57546231316587
"316",2000-11-11,9.31920441929464,0,-0.341655573587279,5.53066481812502
"317",2000-11-12,10.7055627117105,0.00517571912306281,-0.232375396344448,7.32665187117309
"318",2000-11-13,13.2454245776331,1.84083076810304,-0.165423222647099,11.9367968321206
"319",2000-11-14,12.3542911372936,19.6004483190427,-0.00839550102400803,10.4588906306003
"320",2000-11-15,9.25760774358096,32.7053691386403,-0.0664818617660008,5.23471018870692
"321",2000-11-16,10.798848417461,4.32086284790445,-0.110922096611191,8.5169171852677
"322",2000-11-17,10.8487925514437,17.9968380107468,0.00274929833366632,8.86979906906552
"323",2000-11-18,10.8340185013389,19.5831959219658,0.0108091282930815,7.07174087327548
"324",2000-11-19,9.55091512989917,3.50741232572959,-0.134517943630306,4.69490037968991
"325",2000-11-20,9.61076310720443,2.20140586700982,-0.293769066621511,6.94439476566869
"326",2000-11-21,9.43295153072133,3.35817909101458,-0.0647031406715092,6.23004013134755
"327",2000-11-22,10.1250928979672,0.012939297807657,-0.097637273436706,7.73433152455959
"328",2000-11-23,11.7013402259674,1.41814703971949,-0.112089382329451,10.929302572249
